student_id,interest,attendance,study_hours,grade_math,grade_physics,grade_literature,grade_biology,grade_chemistry,stress_level,stress_label,interest_label
30111,5,92.0,14,28,38,30,24,38,3,medium,very_high
30112,4,87.0,19,34,36,45,36,33,4,high,high
30113,2,100.0,5,21,25,21,25,29,3,medium,low
30114,3,94.0,16,30,23,31,31,31,2,low,medium
30115,4,91.0,11,33,54,32,20,30,3,medium,high
30116,3,92.0,20,29,43,22,47,43,3,medium,medium
30117,3,93.0,12,25,20,26,22,35,2,low,medium
30118,2,71.0,8,20,20,22,20,20,2,low,low
30119,3,77.0,11,33,42,20,20,20,3,medium,medium
30120,4,86.0,14,20,30,27,30,24,4,high,high
30121,3,86.0,14,20,20,29,24,25,1,very_low,medium
30122,1,74.0,6,20,20,20,20,21,5,very_high,very_low
30123,1,97.0,6,20,20,32,20,20,2,low,very_low
30124,3,100.0,18,20,20,26,35,31,2,low,medium
30125,2,72.0,23,31,20,20,32,21,4,high,low
30126,4,85.0,8,22,30,35,20,25,3,medium,high
30127,5,97.0,16,43,53,32,31,36,4,high,very_high
30128,3,97.0,10,34,25,26,31,26,3,medium,medium
30129,4,54.0,13,32,24,28,32,20,1,very_low,high
30130,1,86.0,13,23,20,20,20,20,3,medium,very_low
30131,4,75.0,8,31,33,33,30,20,4,high,high
30132,2,93.0,11,23,20,27,20,20,3,medium,low
30133,1,97.0,9,25,20,20,20,20,4,high,very_low
30134,3,89.0,18,35,28,24,24,30,3,medium,medium
30135,3,80.0,18,32,20,51,28,20,4,high,medium
30136,4,89.0,15,41,32,31,30,22,3,medium,high
30137,3,96.0,14,20,31,20,27,42,3,medium,medium
30138,1,70.0,5,20,28,20,20,20,2,low,very_low
30139,2,100.0,17,33,26,20,23,29,2,low,low
30140,1,85.0,11,20,20,24,20,20,4,high,very_low
30141,5,74.0,10,30,33,51,35,40,4,high,very_high
30142,2,87.0,5,20,25,20,26,20,3,medium,low
30143,1,95.0,9,20,20,20,23,24,3,medium,very_low
30144,3,91.0,12,30,35,33,23,33,5,very_high,medium
30145,1,100.0,14,20,20,20,20,20,4,high,very_low
30146,2,62.0,10,25,30,20,25,20,4,high,low
30147,5,95.0,10,35,35,21,37,29,3,medium,very_high
30148,1,100.0,5,20,20,20,20,20,2,low,very_low
30149,5,80.0,15,26,36,39,35,30,1,very_low,very_high
30150,2,100.0,8,20,20,20,20,21,3,medium,low
30151,5,100.0,16,36,45,33,32,40,4,high,very_high
30152,2,89.0,10,20,20,28,30,20,1,very_low,low
30153,2,62.0,11,20,20,20,21,20,3,medium,low
30154,1,92.0,10,20,20,20,26,20,4,high,very_low
30155,3,47.0,13,21,20,20,31,31,5,very_high,medium
30156,1,55.0,6,20,20,20,20,20,3,medium,very_low
30157,3,61.0,8,23,20,26,20,33,2,low,medium
30158,1,83.0,4,20,20,20,20,20,2,low,very_low
30159,4,76.0,33,31,31,50,35,37,2,low,high
30160,3,66.0,14,41,23,31,20,20,3,medium,medium
30161,1,77.0,10,20,20,20,20,20,3,medium,very_low
30162,1,91.0,6,22,20,20,22,20,3,medium,very_low
30163,2,100.0,10,20,21,29,20,24,3,medium,low
30164,2,76.0,11,20,20,23,20,20,3,medium,low
30165,5,79.0,25,36,37,24,44,23,3,medium,very_high
30166,3,100.0,18,25,28,28,20,22,5,very_high,medium
30167,1,93.0,6,20,20,20,20,20,3,medium,very_low
30168,3,80.0,11,26,20,21,20,24,3,medium,medium
30169,4,82.0,16,38,40,20,27,40,3,medium,high
30170,5,100.0,13,33,41,29,20,34,5,very_high,very_high
30171,4,75.0,21,27,24,30,41,49,2,low,high
30172,1,72.0,14,20,20,20,21,20,4,high,very_low
30173,2,82.0,8,20,20,23,20,20,1,very_low,low
30174,1,82.0,7,20,20,20,20,20,3,medium,very_low
30175,5,74.0,16,20,32,51,26,40,3,medium,very_high
30176,1,100.0,17,20,20,22,20,25,2,low,very_low
30177,3,75.0,9,27,25,20,26,20,2,low,medium
30178,5,95.0,14,38,36,32,38,30,3,medium,very_high
30179,1,91.0,5,20,20,20,21,20,2,low,very_low
30180,4,79.0,10,25,24,20,35,20,1,very_low,high
30181,4,100.0,12,29,20,37,25,31,5,very_high,high
30182,1,83.0,4,20,20,20,20,20,4,high,very_low
30183,4,82.0,13,20,31,22,36,23,5,very_high,high
30184,5,57.0,10,39,39,38,34,30,2,low,very_high
30185,5,85.0,17,40,35,41,28,46,2,low,very_high
30186,3,89.0,6,20,27,27,32,23,2,low,medium
30187,3,71.0,15,25,20,20,31,20,4,high,medium
30188,4,94.0,11,23,36,31,38,45,2,low,high
30189,2,87.0,17,30,20,22,28,20,4,high,low
30190,4,76.0,17,36,28,27,37,37,2,low,high
30191,5,100.0,16,41,43,43,40,26,3,medium,very_high
30192,2,88.0,9,20,20,20,20,22,3,medium,low
30193,2,66.0,13,25,24,23,20,20,1,very_low,low
30194,3,65.0,12,35,20,20,32,20,4,high,medium
30195,5,78.0,14,22,39,22,39,32,2,low,very_high
30196,3,100.0,19,35,31,29,28,30,4,high,medium
30197,5,82.0,13,36,30,26,29,21,1,very_low,very_high
30198,2,96.0,10,30,20,23,20,28,3,medium,low
30199,3,100.0,12,22,28,20,31,27,1,very_low,medium
30200,1,100.0,8,20,20,20,20,30,4,high,very_low
30201,2,100.0,8,20,24,20,25,20,1,very_low,low
30202,5,96.0,14,21,41,43,36,39,3,medium,very_high
30203,4,72.0,11,30,24,25,22,20,3,medium,high
30204,4,64.0,14,38,21,20,23,21,1,very_low,high
30205,2,65.0,10,20,34,30,20,20,3,medium,low
30206,1,58.0,15,20,20,20,20,23,4,high,very_low
30207,4,82.0,14,37,32,26,44,43,4,high,high
30208,5,93.0,10,41,39,42,34,35,3,medium,very_high
30209,4,58.0,15,31,33,20,23,34,2,low,high
30210,1,74.0,8,20,20,20,20,20,4,high,very_low
30211,1,64.0,6,20,26,20,20,20,4,high,very_low
30212,4,69.0,8,20,30,36,20,25,3,medium,high
30213,5,62.0,17,30,33,36,27,29,5,very_high,very_high
30214,4,100.0,14,26,26,35,27,37,4,high,high
30215,2,66.0,16,27,20,20,26,24,4,high,low
30216,2,87.0,10,21,20,37,20,24,4,high,low
30217,4,64.0,9,36,30,39,22,23,2,low,high
30218,3,89.0,16,29,22,20,43,31,3,medium,medium
30219,3,81.0,13,31,33,27,20,27,2,low,medium
30220,3,91.0,15,30,24,34,20,30,4,high,medium
30221,5,94.0,18,37,44,35,39,32,2,low,very_high
30222,1,100.0,6,20,20,20,20,20,3,medium,very_low
30223,2,69.0,9,20,20,20,26,39,4,high,low
30224,1,94.0,4,20,28,20,20,20,3,medium,very_low
30225,3,78.0,11,25,23,20,24,20,2,low,medium
30226,3,75.0,16,20,29,36,26,46,2,low,medium
30227,2,57.0,8,20,20,22,20,20,5,very_high,low
30228,5,54.0,15,23,20,38,27,46,3,medium,very_high
30229,2,69.0,16,24,29,24,20,20,3,medium,low
30230,3,74.0,10,26,20,33,32,22,3,medium,medium
30231,2,73.0,14,20,21,35,20,20,3,medium,low
30232,2,93.0,11,20,23,23,20,27,2,low,low
30233,2,91.0,5,21,27,30,26,20,3,medium,low
30234,2,94.0,9,28,20,20,20,20,3,medium,low
30235,1,93.0,6,22,20,25,20,24,2,low,very_low
30236,4,98.0,15,26,52,47,28,47,4,high,high
30237,3,77.0,13,23,23,24,43,23,2,low,medium
30238,2,55.0,6,20,33,22,20,20,2,low,low
30239,4,89.0,17,34,42,30,24,37,2,low,high
30240,1,77.0,10,20,21,20,28,20,4,high,very_low
30241,3,81.0,12,20,35,40,34,24,3,medium,medium
30242,5,86.0,16,28,35,42,35,36,3,medium,very_high
30243,4,65.0,15,26,22,29,20,32,1,very_low,high
30244,1,91.0,18,20,21,20,20,24,2,low,very_low
30245,2,79.0,11,26,20,28,20,20,1,very_low,low
30246,3,80.0,11,27,22,20,20,25,3,medium,medium
30247,4,99.0,15,37,27,50,36,20,2,low,high
30248,4,76.0,9,20,33,40,20,20,3,medium,high
30249,5,78.0,10,32,27,29,39,35,1,very_low,very_high
30250,5,100.0,22,50,44,33,25,48,2,low,very_high
30251,2,72.0,10,20,20,20,30,20,3,medium,low
30252,5,71.0,23,29,29,24,32,37,4,high,very_high
30253,2,81.0,8,20,20,32,20,21,4,high,low
30254,4,80.0,11,20,20,33,25,34,3,medium,high
30255,2,99.0,14,20,26,26,28,27,4,high,low
30256,1,63.0,12,26,20,27,20,20,3,medium,very_low
30257,3,61.0,9,21,35,35,20,29,3,medium,medium
30258,3,95.0,9,25,20,36,31,33,2,low,medium
30259,3,68.0,13,30,34,20,26,27,3,medium,medium
30260,3,77.0,15,28,33,23,20,32,2,low,medium
30261,3,72.0,14,22,20,21,20,20,3,medium,medium
30262,4,89.0,14,21,20,30,22,31,2,low,high
30263,3,69.0,15,26,20,22,38,20,3,medium,medium
30264,5,86.0,13,39,38,31,37,36,2,low,very_high
30265,2,74.0,8,20,20,20,28,20,3,medium,low
30266,4,87.0,15,34,33,29,25,22,5,very_high,high
30267,2,89.0,6,25,20,26,20,22,2,low,low
30268,4,85.0,11,27,32,25,29,29,4,high,high
30269,4,62.0,14,33,22,30,37,31,3,medium,high
30270,4,52.0,14,20,29,21,34,21,3,medium,high
30271,4,100.0,16,22,30,33,26,40,3,medium,high
30272,2,78.0,10,20,20,23,24,20,1,very_low,low
30273,5,81.0,10,23,20,47,22,39,2,low,very_high
30274,4,83.0,12,24,20,30,23,32,4,high,high
30275,5,53.0,17,40,33,40,26,45,3,medium,very_high
30276,4,61.0,14,31,24,34,20,30,2,low,high
30277,3,100.0,14,21,33,31,20,31,3,medium,medium
30278,3,100.0,11,41,27,34,23,20,4,high,medium
30279,3,72.0,10,33,30,30,20,20,3,medium,medium
30280,1,89.0,5,20,25,20,20,20,2,low,very_low
30281,2,79.0,9,22,26,33,20,24,2,low,low
30282,4,79.0,9,32,22,31,24,20,3,medium,high
30283,5,74.0,16,25,32,42,27,46,4,high,very_high
30284,4,76.0,9,27,33,24,31,35,3,medium,high
30285,3,62.0,10,28,24,38,32,20,3,medium,medium
30286,3,99.0,18,39,25,21,29,37,4,high,medium
30287,2,74.0,16,25,27,20,36,26,3,medium,low
30288,1,69.0,4,20,20,20,20,20,2,low,very_low
30289,1,67.0,8,30,20,20,20,20,4,high,very_low
30290,2,73.0,13,24,21,21,38,26,2,low,low
30291,5,90.0,14,20,36,40,20,40,3,medium,very_high
30292,5,45.0,23,26,25,41,39,32,4,high,very_high
30293,4,84.0,17,33,30,44,33,24,2,low,high
30294,2,92.0,8,20,20,20,25,20,3,medium,low
30295,4,95.0,11,20,26,42,23,29,3,medium,high
30296,5,82.0,17,41,27,20,28,36,4,high,very_high
30297,2,93.0,8,20,20,20,20,20,2,low,low
30298,2,79.0,14,20,23,28,22,20,3,medium,low
30299,4,74.0,19,23,37,22,38,31,3,medium,high
30300,4,96.0,12,20,32,28,22,30,2,low,high
30301,2,58.0,15,20,20,23,20,21,2,low,low
30302,4,73.0,12,32,29,23,36,36,3,medium,high
30303,4,93.0,19,27,42,30,37,36,3,medium,high
30304,4,87.0,16,20,32,28,45,23,2,low,high
30305,4,68.0,14,24,25,33,35,24,1,very_low,high
30306,4,74.0,13,20,40,37,52,33,1,very_low,high
30307,4,95.0,13,35,29,31,25,31,3,medium,high
30308,3,63.0,23,32,26,24,25,31,3,medium,medium
30309,2,69.0,15,21,20,21,20,21,5,very_high,low
30310,4,84.0,22,29,31,23,20,35,4,high,high
30311,5,56.0,16,31,35,37,39,37,3,medium,very_high
30312,3,95.0,24,27,32,31,33,23,2,low,medium
30313,1,68.0,9,20,20,20,20,20,2,low,very_low
30314,5,59.0,24,43,48,46,35,36,3,medium,very_high
30315,3,94.0,17,20,24,39,32,30,2,low,medium
30316,5,76.0,19,38,36,27,39,29,3,medium,very_high
30317,3,56.0,20,20,24,20,24,21,4,high,medium
30318,3,46.0,9,20,20,21,20,20,4,high,medium
30319,5,82.0,18,21,47,39,41,40,2,low,very_high
30320,3,72.0,10,22,31,20,25,32,2,low,medium
30321,3,92.0,10,24,20,20,20,25,4,high,medium
30322,4,61.0,11,32,20,29,41,23,1,very_low,high
30323,3,96.0,10,20,20,25,20,30,3,medium,medium
30324,4,100.0,16,24,22,28,20,44,4,high,high
30325,4,72.0,19,32,45,45,31,36,3,medium,high
30326,4,77.0,24,40,40,47,23,35,3,medium,high
30327,2,96.0,21,20,20,20,20,25,4,high,low
30328,3,55.0,12,28,20,36,20,20,2,low,medium
30329,4,80.0,20,21,27,27,32,37,3,medium,high
30330,2,93.0,18,34,20,25,28,20,3,medium,low
30331,2,77.0,12,20,20,28,20,27,4,high,low
30332,5,88.0,10,30,22,32,35,33,4,high,very_high
30333,3,79.0,14,31,32,26,32,21,2,low,medium
30334,5,83.0,17,54,32,23,23,40,3,medium,very_high
30335,5,86.0,14,44,32,33,36,41,2,low,very_high
30336,1,69.0,5,20,20,20,20,20,4,high,very_low
30337,3,80.0,15,20,20,21,20,41,2,low,medium
30338,4,65.0,19,21,31,33,33,25,4,high,high
30339,4,81.0,14,20,23,28,42,20,4,high,high
30340,3,72.0,16,20,20,21,20,20,2,low,medium
30341,3,82.0,12,20,29,20,32,32,2,low,medium
30342,2,67.0,11,20,20,32,20,20,2,low,low
30343,4,79.0,15,22,28,20,31,20,2,low,high
30344,3,99.0,12,35,23,29,38,33,3,medium,medium
30345,4,88.0,25,40,28,38,34,20,4,high,high
30346,4,100.0,12,30,27,31,20,41,2,low,high
30347,5,89.0,19,34,43,24,45,27,4,high,very_high
30348,3,100.0,21,44,28,26,34,26,4,high,medium
30349,5,91.0,14,27,34,33,39,36,4,high,very_high
30350,3,83.0,11,23,24,29,30,32,4,high,medium
30351,3,81.0,20,20,20,23,45,20,3,medium,medium
30352,2,61.0,12,21,20,20,20,21,2,low,low
30353,5,96.0,17,29,34,37,28,24,3,medium,very_high
30354,3,86.0,9,27,34,20,23,21,2,low,medium
30355,5,86.0,13,37,33,35,38,30,3,medium,very_high
30356,4,59.0,11,20,31,27,27,20,1,very_low,high
30357,3,82.0,18,21,38,21,21,32,2,low,medium
30358,3,95.0,20,31,31,28,26,20,2,low,medium
30359,3,90.0,14,42,23,20,20,25,4,high,medium
30360,2,69.0,14,20,29,20,20,24,4,high,low
30361,3,79.0,12,30,25,31,20,20,2,low,medium
30362,3,73.0,11,38,30,21,24,30,2,low,medium
30363,3,88.0,8,20,34,20,24,20,2,low,medium
30364,2,72.0,5,20,20,20,20,32,2,low,low
30365,4,69.0,20,20,36,29,29,22,4,high,high
30366,2,80.0,13,20,20,23,21,23,2,low,low
30367,2,92.0,8,20,20,20,30,26,2,low,low
30368,4,76.0,13,28,48,25,24,22,3,medium,high
30369,2,82.0,6,27,21,23,21,20,5,very_high,low
30370,4,81.0,13,20,31,34,30,36,1,very_low,high
30371,2,83.0,19,20,20,20,30,27,3,medium,low
30372,1,58.0,6,20,20,20,20,20,4,high,very_low
30373,4,77.0,16,37,30,28,25,34,3,medium,high
30374,1,88.0,9,20,20,20,20,20,3,medium,very_low
30375,1,74.0,10,20,20,20,20,27,3,medium,very_low
30376,2,100.0,13,20,26,33,34,20,4,high,low
30377,4,67.0,12,28,20,39,34,20,3,medium,high
30378,5,76.0,16,26,48,30,20,29,2,low,very_high
30379,1,76.0,6,20,29,20,20,20,1,very_low,very_low
30380,4,85.0,8,20,24,20,40,39,4,high,high
30381,3,89.0,14,46,24,36,27,37,3,medium,medium
30382,4,49.0,16,20,29,32,32,27,5,very_high,high
30383,2,90.0,10,27,20,23,26,21,4,high,low
30384,5,71.0,18,30,27,40,20,25,2,low,very_high
30385,4,99.0,13,37,34,28,45,26,2,low,high
30386,2,74.0,19,22,20,20,20,20,4,high,low
30387,5,79.0,13,31,35,23,34,28,2,low,very_high
30388,4,67.0,18,49,26,37,20,47,4,high,high
30389,2,65.0,14,20,20,25,20,20,3,medium,low
30390,5,76.0,16,27,42,29,49,41,3,medium,very_high
30391,2,100.0,13,23,23,20,26,20,4,high,low
30392,2,95.0,15,28,20,20,20,35,4,high,low
30393,1,74.0,5,29,20,20,20,20,3,medium,very_low
30394,4,43.0,12,28,26,27,26,26,2,low,high
30395,5,82.0,20,30,40,30,31,51,3,medium,very_high
30396,3,76.0,12,27,36,28,34,27,3,medium,medium
30397,4,70.0,8,38,20,20,22,34,4,high,high
30398,1,100.0,6,21,20,20,32,20,3,medium,very_low
30399,1,78.0,13,20,20,20,20,20,3,medium,very_low
30400,2,100.0,11,20,22,28,30,20,4,high,low
30401,2,79.0,14,20,27,27,20,20,3,medium,low
30402,3,90.0,11,22,20,23,24,25,3,medium,medium
30403,3,69.0,15,37,26,20,22,22,4,high,medium
30404,2,65.0,10,26,20,22,22,20,2,low,low
30405,3,92.0,9,20,22,29,23,20,5,very_high,medium
30406,2,89.0,9,27,20,20,38,29,3,medium,low
30407,3,87.0,12,32,25,30,32,38,3,medium,medium
30408,2,92.0,5,20,20,20,36,30,3,medium,low
30409,1,100.0,6,20,20,21,20,20,3,medium,very_low
30410,3,75.0,9,36,26,27,33,21,3,medium,medium
30411,4,69.0,17,39,33,27,30,39,5,very_high,high
30412,4,86.0,11,24,37,26,29,37,5,very_high,high
30413,3,74.0,9,29,20,20,20,27,3,medium,medium
30414,5,92.0,15,38,39,32,40,39,4,high,very_high
30415,2,64.0,15,23,23,27,23,22,1,very_low,low
30416,2,100.0,10,32,22,20,22,24,4,high,low
30417,3,80.0,20,20,20,31,23,32,5,very_high,medium
30418,5,82.0,23,34,31,24,37,46,4,high,very_high
30419,3,71.0,10,21,23,28,23,24,3,medium,medium
30420,3,68.0,18,20,21,42,20,27,4,high,medium
30421,4,67.0,15,20,27,26,39,40,3,medium,high
30422,5,72.0,18,39,36,38,35,39,4,high,very_high
30423,3,71.0,16,28,20,42,20,20,5,very_high,medium
30424,5,98.0,15,35,20,45,39,29,5,very_high,very_high
30425,3,70.0,13,20,20,25,26,28,4,high,medium
30426,5,91.0,14,29,44,47,39,21,3,medium,very_high
30427,1,58.0,13,20,20,20,20,20,2,low,very_low
30428,4,74.0,12,40,32,29,22,20,3,medium,high
30429,2,84.0,8,20,20,20,20,24,2,low,low
30430,3,70.0,9,30,29,25,20,30,3,medium,medium
30431,5,100.0,13,27,40,27,28,34,2,low,very_high
30432,3,76.0,9,20,28,20,20,23,3,medium,medium
30433,4,73.0,17,31,24,20,29,32,5,very_high,high
30434,5,67.0,17,37,53,37,28,39,2,low,very_high
30435,3,97.0,16,20,32,32,29,29,4,high,medium
30436,2,81.0,9,28,20,27,21,25,4,high,low
30437,3,40.0,12,21,20,20,20,22,4,high,medium
30438,1,89.0,12,21,25,20,30,20,3,medium,very_low
30439,4,79.0,19,49,37,40,36,20,1,very_low,high
30440,2,99.0,5,20,24,24,20,38,2,low,low
30441,1,80.0,16,20,20,20,20,25,3,medium,very_low
30442,5,84.0,18,27,38,35,47,35,5,very_high,very_high
30443,2,89.0,11,20,20,20,28,33,3,medium,low
30444,4,81.0,13,22,27,27,36,26,2,low,high
30445,2,82.0,5,36,20,20,20,29,3,medium,low
30446,2,92.0,8,20,20,28,33,20,4,high,low
30447,4,58.0,18,22,34,41,29,41,3,medium,high
30448,1,78.0,9,20,20,20,20,20,4,high,very_low
30449,3,49.0,9,20,23,20,20,32,1,very_low,medium
30450,5,61.0,15,41,36,25,28,33,4,high,very_high
30451,3,78.0,12,21,20,21,26,28,3,medium,medium
30452,2,79.0,17,30,30,29,35,20,5,very_high,low
30453,4,88.0,8,32,20,22,20,20,3,medium,high
30454,3,96.0,6,23,21,21,26,20,4,high,medium
30455,5,100.0,19,35,40,45,45,47,2,low,very_high
30456,2,75.0,11,24,20,32,29,20,2,low,low
30457,2,62.0,11,20,20,20,24,20,3,medium,low
30458,3,92.0,11,20,27,20,20,26,4,high,medium
30459,4,92.0,14,31,45,33,31,25,3,medium,high
30460,5,82.0,15,42,24,23,29,37,1,very_low,very_high
30461,5,80.0,15,34,25,41,43,34,3,medium,very_high
30462,4,70.0,15,40,21,31,46,21,1,very_low,high
30463,5,82.0,23,36,23,40,33,34,5,very_high,very_high
30464,3,95.0,11,21,20,38,25,20,2,low,medium
30465,1,63.0,21,20,27,24,24,24,2,low,very_low
30466,5,92.0,17,38,35,40,43,30,2,low,very_high
30467,4,88.0,12,42,23,33,26,29,2,low,high
30468,2,67.0,14,20,20,32,26,20,2,low,low
30469,2,68.0,8,22,20,31,20,20,2,low,low
30470,1,64.0,11,24,20,21,20,20,2,low,very_low
30471,3,100.0,9,34,32,23,22,36,3,medium,medium
30472,1,81.0,11,20,20,20,20,28,3,medium,very_low
30473,3,83.0,11,20,20,24,28,24,1,very_low,medium
30474,1,54.0,10,20,20,20,20,20,2,low,very_low
30475,3,100.0,9,33,23,30,30,20,2,low,medium
30476,5,67.0,17,39,41,35,29,25,3,medium,very_high
30477,3,100.0,9,20,20,20,30,20,2,low,medium
30478,2,48.0,12,20,28,20,21,20,4,high,low
30479,4,59.0,10,36,23,22,33,20,1,very_low,high
30480,4,79.0,10,20,29,30,34,20,3,medium,high
30481,5,100.0,19,34,38,40,31,44,4,high,very_high
30482,3,90.0,12,20,33,32,21,27,3,medium,medium
30483,1,94.0,9,20,20,22,20,20,2,low,very_low
30484,3,70.0,15,20,26,21,20,20,1,very_low,medium
30485,4,84.0,12,36,20,20,20,30,2,low,high
30486,2,85.0,20,20,20,20,20,36,4,high,low
30487,3,74.0,12,23,26,22,20,20,4,high,medium
30488,4,75.0,13,23,36,34,37,20,3,medium,high
30489,5,79.0,16,29,31,37,38,36,4,high,very_high
30490,5,95.0,17,39,46,32,23,44,4,high,very_high
30491,1,73.0,9,20,23,20,20,20,2,low,very_low
30492,4,81.0,22,37,36,20,27,29,3,medium,high
30493,1,61.0,14,23,20,20,24,20,1,very_low,very_low
30494,2,61.0,15,20,35,26,21,20,3,medium,low
30495,3,100.0,9,28,32,39,20,44,3,medium,medium
30496,4,73.0,17,42,32,24,38,30,1,very_low,high
30497,3,74.0,20,20,39,20,20,31,4,high,medium
30498,4,71.0,11,41,28,33,23,35,1,very_low,high
30499,5,48.0,14,20,25,35,20,25,4,high,very_high
30500,2,74.0,10,27,20,30,20,20,4,high,low
30501,2,85.0,10,20,20,26,20,20,4,high,low
30502,4,82.0,13,34,50,27,29,31,3,medium,high
30503,1,88.0,8,20,20,20,20,20,3,medium,very_low
30504,1,52.0,16,20,20,20,33,20,2,low,very_low
30505,4,86.0,15,28,33,35,20,39,3,medium,high
30506,3,100.0,13,26,32,24,39,20,4,high,medium
30507,2,70.0,8,20,20,20,20,20,3,medium,low
30508,5,68.0,23,43,44,29,28,47,4,high,very_high
30509,5,91.0,19,26,33,26,37,33,4,high,very_high
30510,4,83.0,16,35,24,40,20,32,5,very_high,high
30511,2,84.0,8,20,20,20,20,20,2,low,low
30512,4,100.0,12,27,25,40,28,29,2,low,high
30513,2,100.0,5,20,28,20,20,20,3,medium,low
30514,5,70.0,22,42,23,32,33,44,3,medium,very_high
30515,2,94.0,8,27,24,20,37,20,3,medium,low
30516,5,64.0,17,29,36,27,33,25,3,medium,very_high
30517,5,82.0,16,41,44,38,38,42,3,medium,very_high
30518,5,82.0,13,27,29,28,53,20,3,medium,very_high
30519,2,100.0,11,20,20,20,20,23,1,very_low,low
30520,4,80.0,14,42,36,20,36,33,5,very_high,high
30521,2,66.0,10,20,26,20,20,20,4,high,low
30522,4,86.0,18,25,29,41,28,48,4,high,high
30523,4,100.0,21,30,36,29,39,41,5,very_high,high
30524,5,76.0,23,34,36,37,48,31,3,medium,very_high
30525,1,74.0,4,20,20,20,20,22,4,high,very_low
30526,2,78.0,8,20,20,20,25,30,2,low,low
30527,5,90.0,14,36,28,35,43,45,2,low,very_high
30528,5,100.0,16,39,31,37,28,38,3,medium,very_high
30529,3,95.0,13,27,20,31,33,36,5,very_high,medium
30530,2,100.0,8,26,23,20,25,20,3,medium,low
30531,3,54.0,9,30,20,20,32,20,3,medium,medium
30532,5,77.0,16,38,25,37,37,34,3,medium,very_high
30533,5,100.0,24,40,34,55,39,48,2,low,very_high
30534,3,91.0,13,22,20,24,38,29,3,medium,medium
30535,2,93.0,14,20,32,34,24,20,4,high,low
30536,2,84.0,14,26,28,26,20,28,3,medium,low
30537,2,89.0,14,34,24,33,20,20,5,very_high,low
30538,5,78.0,10,36,29,31,34,47,3,medium,very_high
30539,1,62.0,4,20,20,20,20,20,4,high,very_low
30540,4,73.0,10,20,31,32,39,28,4,high,high
30541,4,75.0,10,25,29,36,29,20,1,very_low,high
30542,1,64.0,9,20,20,20,20,20,2,low,very_low
30543,2,96.0,17,25,29,20,20,20,4,high,low
30544,2,77.0,9,26,20,20,20,22,3,medium,low
30545,5,83.0,16,31,26,40,27,36,2,low,very_high
30546,4,81.0,17,25,21,37,31,22,2,low,high
30547,5,77.0,16,31,29,39,26,27,2,low,very_high
30548,4,89.0,15,28,22,23,36,28,2,low,high
30549,5,80.0,14,31,35,48,28,40,4,high,very_high
30550,4,69.0,20,28,29,20,36,20,3,medium,high
30551,4,54.0,19,29,28,39,29,28,3,medium,high
30552,2,76.0,12,21,29,20,20,20,3,medium,low
30553,1,78.0,11,20,22,21,20,20,2,low,very_low
30554,1,63.0,9,20,20,20,33,20,3,medium,very_low
30555,5,86.0,14,23,36,41,41,27,5,very_high,very_high
30556,3,74.0,14,20,29,28,20,40,3,medium,medium
30557,2,99.0,13,23,31,20,20,20,3,medium,low
30558,1,86.0,6,20,20,20,20,20,2,low,very_low
30559,4,74.0,11,25,44,25,26,29,4,high,high
30560,1,100.0,8,27,24,26,26,20,2,low,very_low
30561,3,92.0,11,20,20,22,20,35,4,high,medium
30562,3,64.0,14,20,20,22,32,20,3,medium,medium
30563,5,76.0,16,34,37,31,35,40,4,high,very_high
30564,1,74.0,11,20,20,20,22,20,4,high,very_low
30565,5,74.0,25,31,20,43,27,52,5,very_high,very_high
30566,2,100.0,8,20,20,22,20,21,4,high,low
30567,5,100.0,18,48,34,41,48,37,4,high,very_high
30568,5,82.0,20,39,60,45,33,35,3,medium,very_high
30569,3,94.0,9,26,31,35,27,28,4,high,medium
30570,3,92.0,12,23,20,21,22,32,3,medium,medium
30571,5,67.0,18,32,37,31,34,34,3,medium,very_high
30572,3,73.0,21,29,27,45,25,22,3,medium,medium
30573,5,85.0,14,28,22,43,30,34,3,medium,very_high
30574,4,68.0,12,21,26,22,38,20,3,medium,high
30575,1,73.0,4,31,20,20,20,31,4,high,very_low
30576,3,65.0,19,37,20,27,23,35,1,very_low,medium
30577,2,71.0,10,20,20,20,20,20,3,medium,low
30578,3,100.0,15,28,33,26,24,28,2,low,medium
30579,5,71.0,12,36,29,44,43,20,2,low,very_high
30580,2,76.0,5,20,20,20,20,20,2,low,low
30581,4,80.0,11,32,37,36,33,20,3,medium,high
30582,4,89.0,15,30,25,24,25,32,2,low,high
30583,5,83.0,10,21,29,24,35,29,4,high,very_high
30584,2,65.0,5,20,20,20,20,20,3,medium,low
30585,4,74.0,13,25,27,21,37,44,3,medium,high
30586,1,97.0,9,20,29,20,21,31,2,low,very_low
30587,1,80.0,7,20,21,20,20,20,1,very_low,very_low
